user_id,age,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day,gender_Female,gender_Male,gender_Other,location_type_Rural,location_type_Suburban,location_type_Urban
user_138,47,3.7,1.6,3.1,0.0,1.3,4.8,3.1,2.3,0.6,5.1,3,8,6,1.3,60,0,1,208.8,20,9,30.7,0.0,1.0,0.0,1.0,0.0,0.0
user_139,13,5.4,3.4,1.7,0.7,2.5,0.9,1.7,3.5,1.7,5.7,8,5,4,0.0,45,0,1,208.4,14,12,11.7,1.0,0.0,0.0,0.0,1.0,0.0
user_140,47,8.2,2.9,2.2,1.2,3.4,2.8,0.0,2.0,1.4,6.3,4,9,3,4.7,61,0,1,169.6,5,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_141,49,3.9,4.9,2.3,1.4,2.1,2.5,1.5,3.8,0.5,5.6,4,9,2,3.1,57,0,0,181.3,19,8,1.1,1.0,0.0,0.0,0.0,1.0,0.0
user_142,59,8.2,4.2,1.9,1.4,0.7,0.8,2.3,2.5,2.8,7.2,2,2,4,4.2,36,0,0,152.2,0,6,14.3,1.0,0.0,0.0,1.0,0.0,0.0
user_143,26,6.1,4.2,3.1,1.6,1.7,0.8,2.1,3.9,2.9,7.0,10,5,10,0.0,31,0,0,120.8,8,9,4.9,0.0,1.0,0.0,0.0,1.0,0.0
user_144,15,3.8,3.4,1.8,1.1,2.5,1.9,2.8,3.8,0.3,7.0,1,7,2,4.5,75,0,0,172.2,13,11,5.4,0.0,1.0,0.0,0.0,0.0,1.0
user_145,13,2.5,1.6,1.5,1.1,0.7,0.6,3.3,4.1,2.0,8.0,7,2,7,7.0,47,1,1,127.6,2,19,0.1,0.0,1.0,0.0,1.0,0.0,0.0
user_146,17,2.9,3.5,0.0,0.5,0.4,3.3,0.7,2.6,1.1,7.3,4,7,1,5.7,28,0,0,98.7,0,10,6.2,1.0,0.0,0.0,0.0,0.0,1.0
user_147,38,4.7,3.1,1.2,0.0,1.2,1.7,2.0,3.0,0.5,6.8,6,9,1,3.6,51,0,0,128.9,13,3,11.6,0.0,1.0,0.0,0.0,1.0,0.0
user_148,26,5.7,1.3,0.7,0.3,2.2,0.7,1.3,2.2,1.6,5.0,8,8,5,0.9,53,0,1,67.9,13,11,13.1,0.0,1.0,0.0,0.0,1.0,0.0
user_149,51,8.7,4.8,2.0,0.6,0.1,1.9,0.5,1.3,2.0,7.9,7,10,7,3.2,35,0,0,88.1,3,11,1.8,0.0,1.0,0.0,0.0,0.0,1.0
user_150,39,7.6,4.7,0.7,0.3,0.8,2.6,1.9,5.1,1.4,8.0,7,9,1,3.3,67,1,0,251.5,13,7,16.4,1.0,0.0,0.0,0.0,0.0,1.0
user_151,21,4.3,1.3,2.6,0.9,1.8,1.1,2.5,1.5,0.8,6.1,6,4,4,2.0,73,0,1,206.3,3,19,0.5,0.0,1.0,0.0,1.0,0.0,0.0
user_152,27,6.8,2.0,3.1,0.8,2.6,0.0,2.6,3.7,2.5,5.5,4,8,5,2.2,50,1,1,138.0,10,13,13.5,0.0,1.0,0.0,1.0,0.0,0.0
user_153,27,9.3,2.2,2.0,1.5,1.8,2.2,1.5,3.4,2.6,7.4,4,9,2,7.2,74,0,0,176.1,19,6,12.7,1.0,0.0,0.0,0.0,1.0,0.0
user_154,38,9.7,3.9,1.0,0.5,1.9,0.5,0.8,2.7,0.5,4.3,9,10,7,1.1,46,1,0,102.5,8,2,2.5,0.0,0.0,1.0,0.0,0.0,1.0
user_155,54,5.4,3.7,2.3,1.1,2.5,1.0,1.2,2.3,1.3,7.0,5,2,4,2.1,48,1,0,183.1,10,18,1.6,0.0,1.0,0.0,0.0,0.0,1.0
user_156,25,7.9,3.1,3.9,0.8,3.1,2.6,0.0,2.3,0.0,8.3,9,10,8,4.1,20,1,1,163.1,14,13,13.1,0.0,1.0,0.0,0.0,0.0,1.0
user_157,63,8.8,3.4,3.6,0.5,3.0,1.3,0.6,1.6,2.0,6.0,9,3,1,7.4,46,0,1,114.8,5,18,5.5,0.0,1.0,0.0,0.0,1.0,0.0
user_158,44,3.0,1.1,0.6,0.6,0.0,1.8,0.7,2.6,2.5,6.8,4,1,10,2.4,72,1,0,133.8,11,9,8.5,1.0,0.0,0.0,0.0,0.0,1.0
user_159,51,5.0,3.6,0.6,0.0,1.6,3.7,3.0,1.0,1.6,6.6,2,1,1,0.0,51,0,0,130.4,12,11,15.5,0.0,1.0,0.0,0.0,0.0,1.0
user_160,61,10.4,2.8,0.3,1.4,2.4,1.6,3.0,3.5,0.2,7.8,2,10,1,0.0,78,0,1,192.5,17,17,13.8,1.0,0.0,0.0,0.0,0.0,1.0
user_161,64,5.4,2.0,0.9,1.7,3.2,4.4,4.6,2.2,2.8,6.6,9,6,4,8.0,30,1,1,145.9,13,18,2.7,1.0,0.0,0.0,0.0,1.0,0.0
user_162,44,0.1,0.7,2.3,0.9,2.1,2.9,2.3,1.2,3.2,6.1,9,1,1,0.0,72,1,1,71.1,10,17,9.6,1.0,0.0,0.0,1.0,0.0,0.0
user_163,16,5.8,3.0,1.4,1.0,0.6,0.9,1.4,0.8,0.8,4.7,3,5,5,3.2,54,0,0,127.6,1,12,2.5,0.0,1.0,0.0,0.0,1.0,0.0
user_164,42,8.2,3.5,1.2,0.9,0.8,1.4,2.0,2.3,1.6,6.6,5,6,6,0.0,21,1,1,110.9,18,16,17.0,1.0,0.0,0.0,0.0,1.0,0.0
user_165,49,6.0,0.4,3.0,0.6,0.8,0.5,1.8,2.4,2.0,6.4,5,9,7,1.4,65,0,1,76.1,1,20,22.3,1.0,0.0,0.0,0.0,0.0,1.0
user_166,35,7.4,3.0,2.5,1.4,1.8,2.8,1.2,1.8,2.0,4.1,2,6,8,1.7,20,0,1,111.9,16,5,3.2,1.0,0.0,0.0,0.0,0.0,1.0
user_167,51,7.9,3.2,0.3,1.2,1.0,3.6,2.4,3.2,1.2,5.3,2,4,8,0.0,25,1,1,42.1,7,15,9.8,0.0,1.0,0.0,0.0,1.0,0.0
user_168,57,5.3,2.2,3.0,0.0,0.0,1.6,2.2,3.0,3.0,5.8,10,1,2,5.4,26,0,0,103.5,4,17,17.3,0.0,0.0,1.0,0.0,1.0,0.0
user_169,27,5.0,3.6,2.5,0.5,0.3,0.0,1.9,2.6,0.0,5.8,1,6,4,3.9,21,0,0,159.8,10,8,10.2,0.0,1.0,0.0,0.0,0.0,1.0
user_170,55,6.3,2.8,2.5,0.0,1.1,2.4,1.6,1.3,0.0,6.5,2,7,7,2.1,21,0,0,172.7,19,12,14.5,0.0,1.0,0.0,0.0,1.0,0.0
user_171,41,6.4,3.4,1.4,1.8,0.1,1.0,2.8,1.5,1.2,6.4,7,5,9,1.9,66,1,0,175.2,0,3,10.4,0.0,1.0,0.0,1.0,0.0,0.0
user_172,48,6.1,3.8,1.8,0.9,0.3,1.1,1.3,0.7,2.9,6.4,1,6,9,5.2,72,0,1,197.9,19,12,1.5,1.0,0.0,0.0,0.0,1.0,0.0
user_173,25,6.2,3.8,0.0,1.1,3.6,2.4,1.5,2.3,2.4,9.2,1,10,3,3.2,24,0,0,209.4,15,2,11.0,0.0,1.0,0.0,0.0,1.0,0.0
user_174,44,4.5,4.5,2.9,0.8,1.5,3.5,2.6,3.2,0.0,6.0,9,8,7,7.2,32,0,0,98.8,4,3,19.0,0.0,1.0,0.0,0.0,1.0,0.0
user_175,19,7.5,3.5,1.0,1.6,1.1,2.9,3.2,0.9,4.0,5.5,2,1,4,2.1,38,1,1,81.2,15,18,12.5,0.0,1.0,0.0,0.0,0.0,1.0
user_176,63,7.2,2.3,1.1,1.4,2.2,2.5,3.1,1.8,1.8,8.4,4,8,9,3.9,38,1,0,152.1,4,0,23.0,0.0,1.0,0.0,0.0,1.0,0.0
user_177,34,3.3,2.0,1.1,0.9,2.6,1.8,1.7,2.4,0.0,8.3,3,2,7,0.5,66,1,0,177.3,9,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
user_178,40,5.2,1.4,3.8,1.9,3.7,0.4,0.5,3.2,1.1,5.2,4,2,6,2.1,20,1,0,108.2,8,8,13.0,1.0,0.0,0.0,0.0,0.0,1.0
user_179,14,6.2,3.2,1.3,1.1,3.2,2.4,1.7,0.6,2.2,8.0,7,8,9,5.1,54,0,1,163.2,18,2,4.8,0.0,1.0,0.0,0.0,0.0,1.0
user_180,54,4.9,5.0,2.9,0.3,1.9,2.9,2.1,5.4,2.5,4.3,10,2,7,5.4,76,0,0,241.1,2,2,3.0,1.0,0.0,0.0,0.0,1.0,0.0
user_181,57,7.3,2.5,2.0,1.1,0.0,1.3,0.7,3.5,1.1,9.9,2,8,8,6.7,37,0,0,83.2,8,17,20.7,1.0,0.0,0.0,0.0,0.0,1.0
user_182,18,5.9,3.7,1.2,1.3,0.5,1.6,1.6,1.7,1.7,8.6,2,5,5,3.9,68,0,0,150.3,19,1,8.0,0.0,1.0,0.0,0.0,1.0,0.0
user_183,40,6.3,1.9,1.0,0.9,1.1,3.3,3.4,1.1,1.1,7.1,9,9,4,5.5,76,0,1,201.9,7,10,7.2,0.0,1.0,0.0,0.0,0.0,1.0
user_184,40,5.2,3.3,1.4,0.8,2.0,1.5,2.2,2.9,1.1,7.5,6,9,1,4.2,51,1,0,140.1,3,8,12.7,0.0,0.0,1.0,0.0,1.0,0.0
user_185,56,2.0,4.9,1.9,1.9,1.6,1.7,1.4,3.1,1.9,7.0,7,8,8,2.2,51,0,1,170.6,10,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_186,56,1.9,4.0,2.6,0.4,0.0,1.9,2.0,1.2,2.6,5.7,5,9,6,0.0,72,0,0,195.5,3,19,20.8,0.0,1.0,0.0,0.0,0.0,1.0
user_187,32,7.2,0.6,1.5,0.0,0.0,2.8,2.1,1.1,0.1,7.9,5,7,4,2.5,27,0,0,134.9,11,3,25.2,1.0,0.0,0.0,0.0,0.0,1.0
user_188,42,6.5,3.9,1.5,1.8,1.8,2.4,1.6,1.3,1.0,8.1,4,8,3,0.7,30,0,1,96.9,6,8,17.3,0.0,1.0,0.0,0.0,0.0,1.0
user_189,23,6.9,3.9,1.1,0.4,1.6,2.3,2.9,2.6,0.6,5.6,8,6,5,5.1,39,0,0,145.0,7,13,13.3,1.0,0.0,0.0,0.0,0.0,1.0
user_190,40,6.3,3.3,0.8,0.9,1.3,3.8,0.0,2.6,0.2,6.5,7,9,4,5.2,27,1,0,95.3,9,18,8.3,0.0,1.0,0.0,0.0,0.0,1.0
user_191,37,6.4,4.0,0.7,0.8,2.0,1.5,2.6,5.3,0.1,5.0,10,2,7,1.0,47,0,1,122.5,12,15,1.4,0.0,1.0,0.0,0.0,0.0,1.0
user_192,51,7.9,1.7,3.0,1.6,2.7,0.9,1.3,0.0,1.2,6.4,2,3,6,5.2,40,0,0,172.1,13,13,19.6,0.0,1.0,0.0,0.0,1.0,0.0
user_193,45,6.9,3.1,1.5,1.7,1.8,3.2,3.3,1.6,0.1,6.2,2,2,3,0.6,57,1,1,159.1,15,14,17.3,0.0,0.0,1.0,0.0,1.0,0.0
user_194,13,8.1,4.7,1.6,0.4,0.6,2.3,0.5,1.8,0.1,8.0,6,6,10,5.9,57,0,0,199.9,6,17,13.6,1.0,0.0,0.0,0.0,0.0,1.0
user_195,39,6.3,4.5,1.3,1.7,3.4,1.3,3.1,3.1,1.0,8.4,1,3,1,2.7,25,1,1,161.6,15,14,12.7,0.0,1.0,0.0,0.0,0.0,1.0
user_196,64,5.4,3.8,1.7,1.7,1.3,1.6,1.1,3.2,0.2,5.2,7,1,7,3.9,21,0,1,111.0,16,18,12.4,0.0,1.0,0.0,0.0,0.0,1.0
user_197,25,6.4,1.7,2.4,1.0,1.5,0.5,2.4,2.2,1.7,7.4,8,4,5,5.9,29,1,0,100.2,19,8,5.8,1.0,0.0,0.0,0.0,1.0,0.0
user_198,53,4.3,1.4,1.5,1.5,0.8,2.3,1.4,4.5,0.7,7.6,10,5,1,4.2,61,0,1,181.4,18,20,30.0,0.0,1.0,0.0,0.0,0.0,1.0
user_199,15,5.2,3.2,2.2,1.5,0.4,0.2,3.4,1.0,0.0,4.4,8,4,1,2.7,28,1,0,162.0,11,20,7.7,0.0,1.0,0.0,0.0,0.0,1.0
user_200,51,6.4,3.3,3.4,0.9,0.5,2.8,1.8,1.6,3.5,7.7,3,6,6,4.7,74,0,1,140.4,8,15,6.6,0.0,0.0,1.0,0.0,0.0,1.0
user_201,18,6.3,2.8,1.2,0.9,0.3,1.4,1.1,0.8,0.0,4.7,7,3,4,1.1,22,0,0,166.9,7,16,19.0,0.0,1.0,0.0,1.0,0.0,0.0
user_202,20,5.8,1.8,1.6,1.3,0.0,0.3,3.7,2.3,2.1,5.9,1,10,8,0.0,21,1,1,114.8,8,9,9.8,1.0,0.0,0.0,0.0,1.0,0.0
user_203,39,3.2,3.7,2.6,0.2,1.3,3.3,1.7,2.1,1.5,5.4,3,6,2,5.3,55,0,1,27.7,4,4,9.8,0.0,0.0,1.0,1.0,0.0,0.0
user_204,21,7.3,3.2,3.5,0.8,2.6,4.7,2.6,3.5,0.7,4.6,6,10,4,0.4,27,0,0,202.1,20,8,21.3,0.0,1.0,0.0,0.0,0.0,1.0
user_205,49,7.7,3.4,0.8,0.4,0.5,2.5,3.1,4.9,0.3,7.8,9,1,8,4.8,28,0,0,182.4,9,13,15.4,0.0,1.0,0.0,0.0,0.0,1.0
user_206,45,9.3,3.9,0.3,1.7,4.1,1.7,0.9,4.4,2.9,5.4,5,6,8,3.3,45,0,0,145.7,4,9,15.8,0.0,1.0,0.0,0.0,0.0,1.0
user_207,63,6.9,2.6,2.0,0.8,2.9,0.8,2.5,0.9,3.3,6.0,5,8,5,3.0,53,1,1,105.1,13,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
user_208,54,6.0,2.3,1.9,1.1,1.5,2.3,2.7,2.6,0.9,6.5,9,10,3,1.1,67,1,0,139.3,17,19,13.2,1.0,0.0,0.0,0.0,0.0,1.0
user_209,56,4.0,4.7,2.7,0.9,0.4,2.8,0.1,3.5,0.8,7.4,9,8,4,2.1,49,0,1,63.5,6,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0
user_210,36,9.0,1.9,2.5,0.9,0.0,2.0,2.4,3.4,2.3,5.3,6,1,3,3.0,57,0,0,155.7,7,15,6.4,0.0,1.0,0.0,0.0,0.0,1.0
user_211,27,6.5,2.3,2.0,1.1,1.4,3.1,1.6,5.5,1.0,7.1,5,7,2,3.4,27,1,0,53.2,4,4,11.4,1.0,0.0,0.0,0.0,1.0,0.0
user_212,44,6.4,4.9,3.0,0.6,1.6,3.8,3.9,2.2,1.8,6.2,10,10,4,1.2,22,0,1,155.3,5,12,9.7,0.0,0.0,1.0,0.0,0.0,1.0
user_213,44,5.5,2.2,1.3,0.9,1.3,0.5,3.0,2.6,1.8,5.3,2,10,9,4.5,30,1,1,114.7,19,4,15.2,1.0,0.0,0.0,0.0,1.0,0.0
user_214,36,5.4,2.9,2.2,0.9,2.6,2.4,2.5,5.4,1.2,7.7,8,4,6,4.6,44,0,1,142.6,8,10,16.2,0.0,0.0,1.0,1.0,0.0,0.0
user_215,53,7.4,2.4,0.8,0.8,3.0,0.0,0.0,3.0,1.4,9.0,8,6,4,4.0,71,1,1,93.0,20,16,16.8,1.0,0.0,0.0,0.0,0.0,1.0
user_216,64,4.0,0.3,2.0,1.2,2.0,1.0,2.5,1.7,1.6,6.7,7,6,1,2.1,24,0,1,225.4,8,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_217,61,9.3,2.8,0.5,0.8,2.0,2.9,1.1,1.2,0.1,5.8,8,5,7,4.7,31,0,1,168.0,7,5,28.9,1.0,0.0,0.0,0.0,1.0,0.0
user_218,61,8.8,1.5,0.9,1.8,1.2,1.9,3.0,2.8,0.5,5.6,3,10,2,4.2,74,0,0,115.6,16,15,9.8,0.0,1.0,0.0,1.0,0.0,0.0
user_219,64,5.3,3.4,3.7,1.3,1.5,0.1,1.8,3.9,1.4,7.5,3,9,6,0.0,49,1,1,141.0,7,19,19.7,0.0,1.0,0.0,0.0,0.0,1.0
user_220,24,4.3,4.7,0.2,0.3,1.9,3.3,1.4,3.9,0.7,6.5,2,10,10,3.4,46,0,1,230.3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
user_221,51,2.0,0.0,1.8,1.3,1.2,1.3,1.5,1.4,4.0,5.2,1,8,1,6.9,62,1,1,102.5,17,4,7.9,0.0,1.0,0.0,0.0,1.0,0.0
user_222,14,3.5,2.4,2.8,0.7,2.2,3.0,1.6,2.6,1.3,4.5,3,6,7,4.9,24,0,1,94.4,14,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0
user_223,15,7.5,3.7,4.2,1.1,0.4,2.6,0.4,1.9,0.0,7.0,3,4,4,5.3,39,0,0,92.2,15,19,3.1,0.0,0.0,1.0,1.0,0.0,0.0
user_224,61,6.6,0.0,2.2,0.6,0.8,1.0,0.5,2.3,0.0,5.0,7,4,3,1.6,71,1,0,115.9,1,10,10.4,1.0,0.0,0.0,0.0,1.0,0.0
user_225,49,7.0,5.0,2.2,0.0,0.5,3.0,1.6,3.7,2.0,6.0,10,9,10,3.3,40,0,0,224.8,12,17,7.3,0.0,1.0,0.0,0.0,1.0,0.0
user_226,61,2.3,3.6,2.0,1.0,0.8,2.4,3.9,2.4,1.3,8.5,9,4,7,2.6,22,0,1,122.0,1,2,20.5,0.0,1.0,0.0,0.0,0.0,1.0
user_227,29,5.2,4.6,3.1,0.3,1.2,2.2,2.9,3.3,2.6,5.5,1,7,3,3.0,60,0,0,129.1,13,11,24.2,0.0,1.0,0.0,0.0,1.0,0.0
user_228,61,8.7,2.2,2.4,1.2,2.5,1.4,3.0,3.4,0.6,7.8,8,6,8,2.0,79,1,0,160.1,6,12,2.3,1.0,0.0,0.0,0.0,1.0,0.0
user_229,14,5.8,2.3,1.4,1.1,1.5,0.7,3.4,1.7,1.1,5.3,1,2,4,0.5,69,0,1,148.4,10,20,6.1,1.0,0.0,0.0,0.0,1.0,0.0
user_230,14,3.5,2.8,3.1,0.7,0.2,1.5,2.3,4.1,1.5,7.5,3,5,3,3.1,63,0,1,198.5,14,19,1.8,0.0,0.0,1.0,0.0,0.0,1.0
user_231,40,5.8,6.2,1.5,1.9,0.1,1.5,1.5,1.1,1.0,7.2,4,3,7,1.4,74,0,0,191.1,16,19,19.2,0.0,1.0,0.0,1.0,0.0,0.0
user_232,35,4.5,5.0,0.4,0.4,1.1,3.0,1.5,0.9,1.0,7.1,8,9,7,4.2,23,0,1,166.4,20,8,11.3,0.0,0.0,1.0,0.0,0.0,1.0
user_233,49,6.7,3.2,0.4,0.7,2.3,0.0,1.0,1.9,1.9,5.8,1,10,9,2.9,43,0,0,138.5,16,8,10.3,1.0,0.0,0.0,0.0,0.0,1.0
user_234,44,6.0,3.4,1.8,0.4,2.9,3.8,3.0,1.2,0.4,7.3,2,1,10,0.0,26,1,1,198.0,14,6,12.5,0.0,1.0,0.0,1.0,0.0,0.0
user_235,45,7.1,4.0,2.1,2.0,0.0,3.8,0.9,3.3,1.7,6.9,5,10,7,5.8,43,0,1,110.6,15,0,7.5,1.0,0.0,0.0,0.0,1.0,0.0
user_236,13,3.6,6.6,3.0,1.7,1.9,1.2,4.5,5.8,3.0,8.8,6,4,6,3.9,71,1,0,107.4,8,0,3.1,0.0,1.0,0.0,0.0,0.0,1.0
user_237,31,5.1,3.6,2.6,0.3,1.1,3.7,0.9,4.0,2.9,5.8,5,4,3,2.1,30,0,0,129.6,20,18,10.4,0.0,1.0,0.0,1.0,0.0,0.0
user_238,14,8.2,3.1,2.1,0.6,1.2,0.8,3.5,1.4,0.0,8.0,3,9,4,2.3,21,1,0,208.1,20,2,7.9,1.0,0.0,0.0,0.0,0.0,1.0
user_239,56,3.3,2.5,3.0,0.6,0.4,3.4,3.5,1.2,0.7,5.4,10,1,8,0.5,74,1,0,108.2,19,6,12.8,0.0,1.0,0.0,0.0,0.0,1.0
user_240,38,4.0,3.4,2.0,0.7,1.3,1.0,2.7,3.8,1.5,6.2,7,2,6,2.9,63,0,0,120.0,18,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_241,44,6.4,2.1,0.7,0.5,0.4,3.2,3.9,1.0,2.5,5.7,1,1,9,4.4,60,0,1,158.7,8,15,11.5,1.0,0.0,0.0,0.0,0.0,1.0
user_242,18,6.6,3.7,0.5,0.7,1.2,0.3,1.8,1.2,1.4,5.9,2,1,8,6.5,25,1,0,147.2,5,12,4.5,1.0,0.0,0.0,1.0,0.0,0.0
user_243,44,5.0,0.9,3.3,1.5,2.6,3.3,2.2,3.0,2.5,6.3,9,1,8,2.8,26,0,1,131.0,0,17,11.2,0.0,1.0,0.0,1.0,0.0,0.0
user_244,16,5.4,2.6,0.0,2.0,2.1,3.5,2.3,1.8,0.5,8.2,4,3,10,3.1,57,0,1,173.4,4,16,17.2,1.0,0.0,0.0,0.0,0.0,1.0
user_245,23,7.1,4.1,1.8,0.2,3.4,0.2,2.7,2.7,1.5,7.0,8,4,10,5.4,37,1,1,126.3,4,8,5.6,1.0,0.0,0.0,1.0,0.0,0.0
user_246,29,7.7,3.6,5.0,0.5,2.0,4.1,0.0,2.1,1.6,8.0,9,10,7,0.7,64,0,0,202.8,0,13,19.6,1.0,0.0,0.0,0.0,0.0,1.0
user_247,50,3.9,2.3,2.5,1.1,1.7,3.2,1.9,2.5,2.5,6.5,7,2,10,3.3,28,0,0,161.9,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0
user_248,36,6.7,2.7,1.8,0.2,2.1,0.0,3.0,3.6,2.1,8.0,1,1,1,1.5,72,1,1,200.8,5,10,22.4,0.0,1.0,0.0,1.0,0.0,0.0
user_249,17,9.0,4.6,0.3,1.1,0.7,1.4,1.6,3.3,1.9,6.8,5,5,5,3.3,47,0,1,110.5,8,19,19.9,1.0,0.0,0.0,1.0,0.0,0.0
user_250,64,5.8,1.2,3.6,1.3,0.0,3.2,4.4,3.7,2.0,5.6,6,6,7,4.9,38,0,0,142.6,18,5,2.9,0.0,1.0,0.0,0.0,0.0,1.0
user_251,46,3.8,1.2,3.2,1.4,2.3,2.9,2.2,3.3,0.0,7.8,8,2,10,0.0,23,0,1,55.1,4,5,3.0,1.0,0.0,0.0,0.0,0.0,1.0
user_252,18,3.7,1.6,2.7,1.3,0.0,2.1,2.6,3.4,1.0,8.3,10,3,9,5.2,23,0,0,216.9,20,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
user_253,34,5.7,3.0,2.0,0.7,2.6,3.1,3.9,2.5,0.2,7.3,8,10,4,3.7,32,1,0,264.7,16,0,17.4,1.0,0.0,0.0,0.0,1.0,0.0
user_254,23,8.1,1.0,2.6,0.9,2.3,1.0,2.2,0.6,0.5,7.5,9,3,8,3.3,47,1,1,135.6,19,8,7.4,1.0,0.0,0.0,0.0,1.0,0.0
user_255,60,5.9,4.4,1.9,0.4,0.7,2.1,3.8,2.4,1.0,8.0,9,2,1,5.7,76,0,1,168.6,11,9,6.8,0.0,0.0,1.0,0.0,0.0,1.0
user_256,28,6.4,1.6,1.0,1.2,1.1,1.0,2.7,2.9,0.0,6.2,4,4,4,1.4,30,1,0,155.7,5,16,1.0,1.0,0.0,0.0,0.0,0.0,1.0
user_257,45,4.0,3.3,3.0,1.8,1.5,2.2,2.7,2.6,1.1,5.6,6,5,4,0.3,72,0,0,85.4,12,2,24.5,0.0,0.0,1.0,1.0,0.0,0.0
user_258,21,8.0,2.1,1.9,1.2,0.6,3.2,0.9,3.0,0.4,6.9,3,8,2,1.0,21,1,0,212.4,7,20,2.2,1.0,0.0,0.0,0.0,0.0,1.0
user_259,18,3.7,2.9,2.5,0.7,2.0,2.9,3.3,5.2,0.1,8.6,1,6,3,4.1,25,0,1,136.3,2,12,10.2,0.0,1.0,0.0,0.0,0.0,1.0
user_260,28,5.0,0.6,1.9,1.5,2.1,2.3,1.3,1.8,1.3,6.9,6,9,3,2.0,31,0,0,47.6,10,7,11.7,0.0,1.0,0.0,1.0,0.0,0.0
user_261,41,7.3,4.5,2.5,2.2,0.1,3.2,1.8,2.0,0.8,7.3,1,3,9,1.3,74,0,0,114.2,19,19,6.8,1.0,0.0,0.0,0.0,0.0,1.0
user_262,15,1.9,1.6,2.0,1.1,0.7,3.3,3.5,4.1,1.5,6.6,9,10,7,1.0,59,0,0,80.3,0,13,5.2,0.0,1.0,0.0,0.0,1.0,0.0
user_263,32,6.3,1.4,1.9,1.3,1.5,4.2,1.6,2.7,0.6,6.9,6,9,2,3.3,56,0,0,156.1,13,19,7.0,1.0,0.0,0.0,0.0,0.0,1.0
user_264,48,3.9,6.6,2.0,1.3,2.6,3.4,2.4,3.1,1.0,5.9,1,4,9,2.9,75,0,1,155.8,20,7,14.5,0.0,1.0,0.0,0.0,0.0,1.0
user_265,31,6.0,3.8,5.0,0.2,2.2,2.8,1.9,1.7,3.7,7.2,3,8,8,0.2,43,1,0,209.3,12,18,7.2,1.0,0.0,0.0,0.0,0.0,1.0
user_266,38,5.3,4.4,2.8,0.8,0.0,3.1,2.0,1.5,1.8,7.6,1,10,6,0.2,71,1,1,241.5,14,12,23.0,1.0,0.0,0.0,0.0,1.0,0.0
user_267,15,10.2,3.7,4.6,0.7,1.2,2.3,1.8,0.9,0.4,4.7,2,7,6,1.9,74,1,0,245.6,20,5,3.8,1.0,0.0,0.0,0.0,1.0,0.0
user_268,31,5.2,2.3,2.0,1.4,2.0,1.7,0.8,2.7,2.4,4.7,6,7,2,4.8,79,0,1,98.7,7,3,16.0,1.0,0.0,0.0,0.0,0.0,1.0
user_269,32,9.7,1.0,1.7,1.4,0.7,3.0,2.7,1.2,2.7,4.4,7,9,3,2.1,80,0,0,181.0,14,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_270,44,7.2,2.6,0.9,0.9,0.6,2.9,2.8,1.1,1.8,8.3,1,10,6,0.0,28,0,1,189.8,12,19,3.8,0.0,1.0,0.0,0.0,0.0,1.0
user_271,19,4.4,1.5,3.6,0.7,0.8,2.4,1.3,3.4,0.4,5.4,10,2,3,2.8,45,0,0,123.8,0,1,3.5,1.0,0.0,0.0,0.0,0.0,1.0
user_272,64,6.7,1.6,1.1,0.2,1.2,1.8,1.5,1.7,2.2,6.9,5,5,7,3.1,23,0,1,164.4,10,9,1.2,0.0,1.0,0.0,1.0,0.0,0.0
user_273,53,5.4,0.6,3.8,1.0,0.5,1.7,3.1,0.9,0.6,8.6,6,3,5,0.0,60,0,1,170.0,19,10,12.3,0.0,0.0,1.0,1.0,0.0,0.0
user_274,45,6.5,3.2,1.0,0.5,2.2,1.5,1.7,0.8,2.6,6.9,4,7,4,0.6,63,0,1,125.7,14,10,9.1,1.0,0.0,0.0,1.0,0.0,0.0
user_275,52,4.6,5.4,2.9,0.5,0.6,3.5,2.1,3.7,1.0,7.1,6,3,8,4.5,23,1,0,214.1,20,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0
user_276,51,9.4,3.8,0.4,1.5,0.5,3.4,0.9,2.4,0.9,5.5,5,5,2,0.5,68,1,1,161.8,3,10,26.0,0.0,1.0,0.0,0.0,0.0,1.0
user_277,30,7.9,2.8,1.6,1.4,1.1,3.4,1.9,2.0,1.7,6.9,7,5,3,4.6,71,0,0,141.4,5,7,11.4,1.0,0.0,0.0,0.0,1.0,0.0
